# airport-id	latitude	longitude	airport-name
MQO	-8.70916666667	142.649722222	Malam Airport
MR-0001	16.6057	-7.2835	Old N?®ma Airport
MR-0002	16.5334	-10.7912	Bou Gara Airport
MR-0003	25.23513	-11.58825	Old Bir Moghrein Airport
MR-0004	22.16864	-12.68248	Twajeel Airport
MR-0005	20.58434	-15.47742	Taziazet Mine Airport
MR-0006	15.8872	-5.91618	Bassikounou Airport
MR-0007	15.55045	-5.51966	Fassala Heliport
MR-0008	15.88407	-5.92856	Bassikounou Heliport
MR-0009	16.54584	-15.79407	Rosso Airport
MR-0010	21.30503	-13.0665	Choum Heliport
MR-0011	17.06862	-13.9084	Aleg Airport
MRAD	9.45777702331543	-84.20899963378906	Aerodamas Airport
MRAG	9.332707	-83.582653	Altagracia Airport
MRAJ	10.057268	-84.807556	Aranjuez Airport
MRAL	9.363861	-83.626046	Altomonte Airport
MRAM	9.52163028717041	-82.95469665527344	Amubri Airport
MRAN	10.469311	-84.579073	La Fortuna Arenal Airport
MRAO	10.42	-83.6095	Aerotortuguero Airport
MRAR	9.850000381469727	-83.6500015258789	Atirro Airport
MRAT	10.51669979095459	-84.36669921875	Altamira de San Carlos Airport
MRBA	9.163949	-83.330171	Buenos Aires Airport
MRBB	10.133333206176758	-83.58333587646484	Babilonia Airport
MRBC	10.768699645996094	-83.58560180664062	Barra del Colorado Airport
MRBM	10.219499588012695	-83.58450317382812	Bremen Airport
MRBN	10.083333015441895	-83.31666564941406	Bataan (Monte Libano) Airport
MRBO	9.391960144042969	-84.12590026855469	Boca Naranjo Airport
MRBP	10.300000190734863	-83.3499984741211	Barra de Parismina Airport
MRBT	10.569	-83.5149	Barra del Tortuguero
MRCA	10.4139995575	-85.0916976929	Codela Airport
MRCC	8.60155963897705	-82.96859741210938	Coto 47 Airport
MRCE	8.445110321044922	-83.46499633789062	Carate Airport
MRCH	9.98141002655	-84.7726974487	Chacarita Airport
MRCI	10.516667366027832	-85.3499984741211	Ciruelas Airport
MRCJ	9.38862	-83.68812	Cajuela/San Isidro Airport
MRCL	10.667222023010254	-85.51139068603516	Coyolar Airport
MRCO	10.45359992980957	-85.55819702148438	El Cerrito Airport
MRCR	9.8705101013184	-85.481399536133	Playa Samara/Carrillo Airport
MRCV	10.355699539185	-85.852897644043	Cabo Velas Airport
MRCZ	10.087599754333496	-84.16950225830078	Carrizal Airport
MRDC	10.351499557495117	-83.63050079345703	Duacari 2 Airport
MRDD	9.550000190734863	-82.88333129882812	Don Diego Airport
MRDK	8.71889019012	-83.6417007446	Drake Bay Airport
MRDM	9.927909851074219	-84.98999786376953	Dos Mar?¡as Airport
MRDO	8.90369987487793	-83.42980194091797	Dieciocho Airport
MREC	10.20199966430664	-83.47219848632812	El Carmen de Siquirres Airport
MRED	10.866700172424316	-84.5333023071289	El Descanso de Poco Sol Airport
MREO	10.533332824707031	-83.8499984741211	El Ceibo Airport
MRER	10.300299644470215	-84.45010375976562	El Ron Ron Airport
MRET	9.533332824707031	-84.46666717529297	Esterillos / Finca Airport
MRFD	8.957706	-83.550308	Finca Delicias Airport
MRFI	8.916350364685059	-83.5073013305664	Finca 10 / Nuevo Palmar Sur Airport
MRFL	10.418600082397461	-85.78269958496094	Flamingo Airport
MRFP	10.447400093078613	-84.36900329589844	Frutez - Pital Airport
MRFS	8.65250015258789	-83.06529998779297	Finca 63 (Coto 63) Airport
MRGA	9.91670036315918	-85.63330078125	Garza Airport
MRGF	8.654009819030762	-83.18219757080078	Golfito Airport
MRGP	10.2172002792	-83.79699707030001	Guapiles Airport
MRGT	10.683333396911621	-84.83333587646484	Guatuso Airport
MRHB	9.935449600219727	-84.08049774169922	Helibancosta Heliport
MRHG	10.449999809265137	-84.08333587646484	Hacienda Rancho Grande Airport
MRHH	10.800000190734863	-84.36666870117188	Hacienda Homuha Airport
MRHO	10.566666603088379	-84.1500015258789	Hacienda Rio Cuarto Airport
MRHP	10.451918	-85.149725	Hacienda La Pac?¡fica Airport
MRHS	10.449999809265137	-83.66666412353516	Hacienda La Suerte Airport
MRIA	9.856109619140625	-85.37079620361328	Islita Airport
MRIS	10.558300018310547	-83.9740982055664	Las Islas Airport
MRJO	9.555270195007324	-84.556396484375	Jaco Airport
MRLA	10.266667366027832	-85.43333435058594	La Zampo??a Airport
MRLB	10.5933	-85.544403	Guanacaste Airport
MRLC	11.035300254821777	-84.70610046386719	Los Chiles Airport
MRLE	8.440409660339355	-82.90650177001953	Laurel Airport
MRLF	10.649999618530273	-85.53299713134766	La Flor Airport
MRLG	10.800000190734863	-84.91666412353516	La Garroba Airport
MRLI	9.515270233154297	-84.30149841308594	La Ligia Airport
MRLL	10.066666603088379	-83.58333587646484	Las Lomas Airport
MRLM	9.95796012878418	-83.02200317382812	Limon International Airport
MRLN	10.420700073242188	-85.47200012207031	La Guinea Airport
MRLO	9.925832748413086	-84.08333587646484	La Loma Heliport
MRLP	10.366666793823242	-85.19999694824219	Las Piedras Airport
MRLS	10.316699981689453	-83.91670227050781	La Victoria de Sarapiqui Heliport
MRLT	10.567000389099121	-85.5999984741211	Las Trancas Airport
MRLV	10.68120002746582	-85.5280990600586	La Cueva Airport
MRLY	9.550000190734863	-84.56666564941406	La Yolanda Airport
MRLZ	10.483599662780762	-85.46199798583984	La Zopilota Airport
MRMA	10.083333015441895	-85.26667022705078	Monte Alto Airport
MRMC	10.916666984558105	-85.71666717529297	Murcielago Airport
MRMJ	10.4307003021	-85.17459869380001	Mojica Airport
MRNC	10.139399528503418	-85.44580078125	Guanacaste Airport
MRNI	9.389821	-83.677897	La Bonita Airport
MRNS	9.976490020750001	-85.65299987790002	Nosara Airport
MROC	9.99386	-84.208801	Juan Santamar?¡a International Airport
MRPA	9.851409912109375	-85.23789978027344	Palo Arco Airport
MRPB	8.64999	-83.432998657227	Playa Blanca (J. W. Berteus) Airport
MRPC	8.530931	-82.841367	Paso Canoas Airport
MRPD	9.732170104980469	-82.98320007324219	Pandora Airport
MRPJ	8.533329963684082	-83.30000305175781	Puerto Jimenez Airport
MRPK	9.157537	-83.735446	Papa Kilo Airport
MRPL	9.357979774475098	-83.97949981689453	Portal??n Airport
MRPM	8.95103	-83.468597	Palmar Sur Airport
MRPN	10.486700057983398	-85.41419982910156	Pelon Nuevo Airport
MRPO	8.35731029510498	-83.13690185546875	Punta Banco Airport
MRPP	9.858309745788574	-84.69439697265625	Playa P?íjaros Airport
MRPS	10.315600395202637	-85.6780014038086	Pe??as Blancas Airport
MRPT	9.750128	-85.250738	Agropecuaria Playa Caletas Airport
MRPV	9.95705	-84.139801	Tob?¡as Bola??os International Airport
MRPY	9.122420310974121	-83.7063980102539	Playa Ballena Airport
MRQA	10.400451	-84.487567	Quebrada Azul Airport
MRQP	9.443160057067871	-84.12979888916016	Quepos Managua Airport
MRRF	10.327400207519531	-83.88760375976562	Rio Frio / Progreso Airport
MRRH	10.316666603088379	-85.33333587646484	Rancho Humo Airport
MRRM	9.677499771118164	-84.67166900634766	Los Sue??os Heliport
MRRN	9.566666603088379	-84.51667022705078	Rancho Nuevo Airport
MRRX	10.308199882507324	-83.75430297851562	Roxana Farms Airport
MRSA	10.146599769592285	-83.48819732666016	San Alberto Airport
MRSB	10.5	-84.56666564941406	San Cristobal Airport
MRSC	10.273799896240234	-85.59149932861328	Santa Cruz Airport
MRSE	9.933333396911621	-84.16666412353516	San Jose Heliport
MRSF	9.300000190734863	-83.61666870117188	Santa Fe Airport
MRSG	10.288299560546875	-83.7135009765625	Santa Clara De Guapiles Airport
MRSH	9.580769538879395	-82.95989990234375	Shiroles Airport
MRSI	9.35262	-83.713097	San Isidro del General Airport
MRSL	8.789362	-83.271432	Salama Airport
MRSM	9.916666984558105	-84.61666870117188	Santa Marta Airport
MRSN	8.4776	-83.591343	Sirena Aerodrome
MRSO	10.267000198364258	-83.61699676513672	Santa Maria De Guacimo Airport
MRSP	10.417900085449219	-83.75299835205078	San Pedro Airport
MRSQ	10.471518	-83.906788	Sarapigui Airport
MRST	10.066666603088379	-84.88333129882812	San Agustin Airport
MRSV	8.826109886169434	-82.95890045166016	San Vito De Java Airport
MRSX	9.503889	-82.63135	Sixaola Airport
MRT	-14.818133	133.700594	Moroak Airport
MRTB	10.366666793823242	-83.8499984741211	Ticaban Airport
MRTG	10.350000381469727	-85.19999694824219	Taboga Airport
MRTL	10.30840015411377	-85.46839904785156	Talolinga Airport
MRTM	10.313500404358	-85.815498352051	Tamarindo Airport
MRTR	9.739307	-85.016199	Tambor Airport
MRUP	10.8922	-85.016197	Upala Airport
MRYT	10.333333015441895	-83.66666412353516	Yucatica Airport
MRZP	9.994009971618652	-85.3102035522461	Zapotal De Guanacaste Airport
MS00	34.98889923095703	-89.91529846191406	Double O Ranch Airport
MS01	33.74807	-90.70806	Bolivar County Hospital Heliport
MS02	30.348800659179688	-88.47810363769531	Pascagoula Refinery Pad Nr 3 Heliport
MS03	33.924641	-90.788944	Christmas Airport
MS04	33.622501	-88.286102	Hopper Field
MS05	33.411566	-91.034068	Delta Regional Medical Center Heliport
MS06	32.790401458740234	-90.13809967041016	Linwood Airport
MS07	32.38570022583008	-90.18730163574219	Echelon Heliport
MS08	32.4739	-89.851799	Harrell Field
MS09	34.09639	-90.70412	Glidwell Flying Service Airport
MS10	33.15850067138672	-90.50430297851562	Turner Field
MS11	32.208499908447266	-89.94170379638672	Mohr Farm Airport
MS13	33.07569885253906	-90.95339965820312	Eifling Farms Airport
MS14	34.813889	-89.199617	John Farese Airpark
MS15	33.331199645996094	-91.03700256347656	Country Club Airport
MS16	33.51959991455078	-90.20089721679688	Greenwood-Leflore Hospital Heliport
MS17	30.367872	-89.116879	Memorial Hospital Heliport
MS18	34.77000045776367	-88.60559844970703	Dilworth Airport
MS19	30.354900360107422	-88.49140167236328	Pascagoula Refinery Pad Nr 2 Heliport
MS20	33.354801177979	-90.579002380371	Newell Flying Service Airport
MS21	33.33209991455078	-90.58200073242188	Lester Field
MS22	33.48899841308594	-90.35700225830078	Murphey Flying Service Airport
MS23	31.006701	-91.203102	Forest Home Airport
MS24	32.24679946899414	-90.5822982788086	Joe Sanford Field
MS25	33.398912	-90.967036	Huntley Airport
MS26	30.802200317382812	-88.54750061035156	Cedar Creek Air Ranch Airport
MS27	30.706899642944336	-88.42919921875	Aerohead Airport
MS28	31.867991	-91.13348	Alcorn State University Airport
MS29	32.601944	-89.863889	Pace Airstrip
MS30	33.30569839477539	-90.99040222167969	Abide Airpark
MS31	34.306527	-89.913341	Panola Medical Center Heliport
MS32	32.36819839477539	-88.69889831542969	Andersons Hospital Heliport
MS33	33.416801	-90.494499	Hobbs Airport
MS34	32.6982	-90.946503	Reality Plantation Airport
MS35	32.98173	-90.966062	Wade Airport
MS36	32.650001525878906	-89.9708023071289	Supplejack Airport
MS37	33.6534	-90.988998	West Bolivar Flying Service Airport
MS38	33.87229919433594	-90.28340148925781	Flautt Airport
MS39	31.820999145507812	-89.4583969116211	Smith County Airport
MS40	33.22560119628906	-90.24669647216797	Southland Flying Service Inc. Airport
MS41	34.00304	-90.425949	Flying Y Service Airport
MS42	32.52040100097656	-90.32369995117188	Mississippi Petrified Forest Airport
MS43	32.55179977416992	-90.83039855957031	Whitaker Airport
MS45	32.1563	-91.124603	Dale Landing Strip
MS46	32.333349	-90.163861	St Dominic-Jackson Memorial Hospital Heliport
MS47	31.250873	-90.474547	Southwest Regional Medical Center Heliport
MS48	30.62190055847168	-89.69650268554688	George Ford Airport
MS49	31.165001	-90.816164	Mc Gehee Air Park
MS50	31.579299926757812	-90.11119842529297	Clay Airport
MS52	33.92369842529297	-88.73059844970703	Leuth Flying Service Airport
MS53	30.916584	-89.444826	Wolf River Ranch Airport
MS54	34.00979995727539	-89.73619842529297	Burney Farms Airport
MS55	34.8109016418457	-89.57839965820312	Schloss Adlers Airport
MS56	33.977585	-88.475078	Gilmore Memorial Hospital Heliport
MS57	31.220558	-91.24602	Fred Netterville Lumber Company / Wilkinson Community Airport
MS58	32.165401458740234	-90.04399871826172	Tullos Field
MS59	31.999213	-90.839853	Valley of The Moon Airport
MS60	30.454599380493164	-88.9375	Lundys Heliport
MS61	30.625200271606445	-89.7333984375	Simpson Field
MS62	34.9911994934082	-89.81559753417969	Davis Field
MS63	34.054298400878906	-88.37120056152344	Rye Field
MS64	34.848342	-89.877992	Vaiden Landing Airport
MS65	34.938376	-90.201165	Delta Flying Service Inc Airport
MS66	30.445999145507812	-88.9259033203125	Kennedy Executive Airport
MS67	30.390857	-88.998821	Gulf Coast Community Hospital Emergency Heliport
MS68	34.3265	-88.572502	Lamb's Field
MS69	32.10879898071289	-90.04650115966797	Falcon Field
MS70	32.735361	-88.925679	McLain-Calico Airport
MS71	32.49509811401367	-90.29290008544922	Slobovia Outernational Airport
MS72	30.376100540161133	-88.53109741210938	Singing River Hospital Heliport
MS73	34.752899169921875	-88.21839904785156	Segars Heliport
MS74	30.536301	-89.5112	Lee's Field
MS75	33.013999938964844	-91.03900146484375	Lewis Airport
MS76	33.77289962768555	-89.24259948730469	Wade Field
MS77	33.3317985534668	-90.64320373535156	Lang Flying Service Airport
MS78	30.32939910888672	-88.50830078125	Pascagoula Refinery Pad Nr 1 Heliport
MS79	32.34600067138672	-90.8583984375	Parkview Regional Medical Center Heliport
MS80	33.994598388671875	-89.3125991821289	Hasting Airpark
MS81	31.31920051574707	-89.3302993774414	Forrest General Hospital Heliport
MS82	30.510499954223633	-89.14730072021484	Shade Tree Field
MS83	32.029957	-90.101082	Alton Field
MS84	31.361556	-89.161333	Beaman Heliport
MS85	33.597900390625	-90.80290222167969	Skelton Airport
MS86	33.05009841918945	-91.0833969116211	Oglesby Farms Inc. Airport
MS87	30.370500564575195	-88.55699920654297	Ben L. Briggs Heliport
MS88	30.77739906311035	-89.72509765625	Oreck Airport
MS89	30.43829917907715	-89.060302734375	Gulfport Jail Heliport
MS90	32.315601	-90.1436	Flowood Industrial Airport
MS91	32.324729	-90.165911	Adjutant General Office Heliport
MS92	32.920101165771484	-91.02570343017578	Heigle Field
MS93	30.726600646972656	-89.73169708251953	Hooper Skylark Field
MS94	34.17839813232422	-90.55180358886719	Nwmrmc Heliport
MS95	33.8473014831543	-90.72509765625	Dorr Field
MS96	32.756187	-89.094851	Barrett Field
MS97	30.4149	-88.942802	VA Hospital Heliport
MS98	30.767504	-88.602505	Farmco Field
MS99	30.251357	-89.545527	Rocking T Ranch Airport
MSAC	13.447990417480469	-88.12010955810547	La Aramuaca Airport
MSB	18.0696	-63.087	Marigot Seaplane Base
MSBS	13.265262603759766	-88.49913024902344	Barillas Airport
MSCD	13.213010787963867	-88.60281372070312	Ceiba Doblada Airport
MSCH	13.186094	-88.406448	La Chepona Airport
MSCM	13.205588340759277	-88.5473403930664	Corral De Mulas Airport
MSCN	13.309972763061523	-88.50586700439453	Casas Nuevas Airport
MSCR	13.328702926635742	-88.52091979980469	La Carrera Airport
MSES	13.219324111938477	-88.55404663085938	Espiritu Santo Airport
MSET	13.1625995636	-87.904800415	El Tamarindo Airport
MSJC	13.577824	-89.733238	El Jocotillo Airport
MSLC	14.009810447692871	-89.18476104736328	La Caba??a Airport
MSLD	13.726200103759766	-88.10669708251953	Los Comandos Airport
MSLG	13.71474	-89.191345	La Gloria Airport
MSLM	13.487070083618164	-89.19265747070312	Las Mesas Airport
MSLP	13.4409	-89.055702	Monse??or ?ôscar Arnulfo Romero International Airport
MSPT	13.945300102233887	-89.06279754638672	El Platanar Airport
MSRC	14.31871509552002	-89.50689697265625	El Ronco Airport
MSSA	14.0672222222	-89.6322222222	El Palmer Airport
MSSJ	13.17873477935791	-88.47315979003906	Punta San Juan Airport
MSSM	13.4441	-88.126999	El Papalon Airport
MSSN	13.197465896606445	-87.9609146118164	San Ramon Airport
MSSS	13.6995	-89.119904	Ilopango International Airport
MSZT	13.707954406738281	-90.0262680053711	El Zapote Airport
MT-0001	35.81333	14.513379	RAF Hal Far
MT-0002	35.839985	14.494478	RAF Safi
MT-0003	35.896914	14.418733	Ta' Qali
MT-0004	35.835423	14.435584	RAF Krendi
MT-0005	35.876926	14.489352	Marsa Airfield
MT-0006	36.03082	14.264878	Ta' Lambert Airfield
MT01	47.61800003051758	-110.09200286865234	Owen Bros Airport
MT02	48.538299560546875	-111.49700164794922	Hellinger Airport
MT03	47.993408	-114.224306	Lakeside Airport
MT04	48.40420150756836	-106.00900268554688	Olfert Airport
MT05	45.66809844970703	-104.7030029296875	Laird Ranch Airport
MT06	46.570461	-112.175274	Duncan Airport
MT07	46.041598	-110.158997	Langhus Airstrip
MT08	47.91669845581055	-108.48300170898438	Zortman Airport
MT09	48.850049	-106.596209	Floyd Ranch Airport
MT10	48.215514	-114.298047	Riverside Heliport
MT11	48.3167	-106.834	Etchart Field
MT12	45.938499	-112.564003	Smith Field
MT13	46.5513	-110.913001	White Sulphur Springs Ranger Station Heliport
MT14	45.82350158691406	-112.88600158691406	Jerry Creek Airport
MT15	46.624651	-112.110927	Fort Harrison Army Airfield
MT16	47.013802	-113.282997	Buffalo Trail Ranch Strip
MT17	48.904999	-114.382004	Wurtz Airport
MT18	48.287534	-114.183698	Torres Airport
MT19	47.591	-114.052002	Hoversland Airport
MT20	46.858299255371094	-104.0989990234375	Hollstein Ranch Airport
MT21	45.9016	-112.549004	Flying Arrow Ranch Airport
MT22	45.399899	-112.167	Tezak's-Colterville-Spur Airport
MT23	46.872100830078125	-114.0009994506836	St Patrick Hospital Heliport
MT24	46.972198	-109.613998	Beacon Star Antique Airfield
MT25	45.78329849243164	-108.50199890136719	St Vincent Hospital Heliport
MT26	47.470501	-111.237	Ranch Strip
MT27	47.488051	-111.296879	Columbus Hospital Heliport
MT28	48.213307	-114.324009	Kalispell Regional Hospital Heliport
MT29	46.47890090942383	-105.85800170898438	Sunday Creek Airpark
MT30	45.939855	-114.136899	Trapper Creek Strip
MT31	47.05799865722656	-109.44000244140625	Central Montana Hospital and Nursing Home Heliport
MT32	46.53879928588867	-114.04000091552734	Ckye Field
MT33	47.409400939941406	-111.48699951171875	Bair Airport
MT34	46.13330078125	-107.5510025024414	Ruff Airport
MT35	46.5817	-111.99608	St Peters Health Heliport
MT36	46.132198	-110.046997	Cottontail Ranch Airport
MT37	48.12435	-114.240711	Sanders Airport
MT38	48.40340042114258	-105.15699768066406	Swank Airport
MT39	47.102717	-113.311803	Black Canyon Ranch Airport
MT40	47.593655	-111.270213	Horner Field
MT41	45.878299713134766	-112.11699676513672	Jefco Skypark Airport
MT42	45.910499572753906	-111.51399993896484	Hasskamp STOLport
MT43	46.34629821777344	-112.34400177001953	Klies Air Strip
MT44	46.855499267578125	-114.05899810791016	Missoula Unit Heliport
MT45	45.90890121459961	-104.57599639892578	Castleberry Airport
MT46	44.619432	-111.798163	Lakeview Airport
MT47	44.6869010925293	-111.89399719238281	Metzel Creek Airport
MT48	45.42629	-110.656532	Flying Y Ranch Airport
MT49	46.923500061035156	-114.08799743652344	Ford's South Airport
MT50	45.087799072265625	-104.81900024414062	Lanning Ranch Airport
MT51	48.277000427246094	-105.96199798583984	Zerbe Airport
MT52	47.077701568603516	-114.41300201416016	Nine Mile Airport
MT53	48.09469985961914	-114.85199737548828	Carson Field
MT54	48.243900299072266	-114.24400329589844	Weaver Airport
MT55	45.789533	-108.512828	Billings Clinic Helipad
MT56	47.104602	-113.411126	Sourdough Island on Salmon Lake Heliport
MT57	48.392799	-115.544998	Libby Heliport
MT58	47.766700744628906	-106.18800354003906	Nelson Airport
MT59	45.2672	-104.857002	Gardner Airport
MT60	48.81439971923828	-114.35399627685547	Langton Airstrip
MT61	46.516602	-112.200996	Red Mountain Heliport
MT62	47.0666	-114.484	Ted Luark Private STOLport
MT63	46.5555	-114.072998	Lee Metcalf National Wildlife Refuge Airport
MT64	47.18439865112305	-114.87000274658203	Mineral County Hospital Heliport
MT65	47.116515	-109.382105	Smithfield Airport
MT66	45.649093	-110.568579	Livingston Memorial Hospital Heliport
MT67	46.329898834228516	-113.29499816894531	Granite County Memorial Hospital Heliport
MT68	46.6208	-111.938003	Wood Strip
MT69	47.727724	-115.464614	Littlebear Airport
MT70	47.49184	-111.25983	Benefis Healthcare Heliport
MT71	45.724098205566406	-111.04299926757812	Edsall Field
MT72	46.346001	-114.176003	Hedditch Airport
MT73	46.850805	-113.538	Camas Airport
MT74	46.10689926147461	-104.41500091552734	Sikorski Ranch Airport
MT75	47.430198669433594	-111.45999908447266	Buchanan Ranch Airport
MT76	47.39970016479492	-111.47000122070312	Smith Farms Airport
MT77	47.608701	-110.906535	Peterson Ranch Airport
MT78	47.468299865722656	-114.88899993896484	Clark Fork Valley Hospital Heliport
MT79	47.58420181274414	-108.70899963378906	Sand Creek Wildlife Station Airport
MT80	48.04309844970703	-105.60900115966797	Vine Airport
MT81	45.802737	-111.138969	Thompson Field
MT82	46.3083	-109.872002	Baxter Strip
MT83	46.571153	-112.180072	Ten Mile Airport
MT84	48.22017	-114.376559	Mower Field
MT85	48.75889968869999	-106.364997864	Redfield Ag Strip
MT86	47.164355	-112.113197	Bar E Airport
MT87	48.66669845581055	-105.93399810791016	Oglesby Farms Inc Airport
MT88	48.004398345947266	-114.9990005493164	Campbell Ranch Airport
MT89	45.7999	-110.533997	Foster Ranches Airport
MT90	48.38779830932617	-105.33499908447266	J B Airport
MT91	48.093286	-114.087417	North Country Pad Heliport
MT92	47.590301513671875	-115.33699798583984	Dave's Landing Seaplane Base
MT93	46.28710174560547	-112.75800323486328	Larner Field
MT94	45.24660110473633	-111.3290023803711	Ousel Falls Airport
MT95	48.116901	-114.186079	Sky Ranch Airport
MT96	46.7402	-112.035004	Wilhelm Airstrip
MT97	47.977475	-115.766401	Frampton Airport
MT98	47.698002	-115.551003	Big Beaver Creek Ranch Airport
MT99	45.17770004272461	-109.25399780273438	Ccmh Heliport
MTCA	18.271099090576172	-73.78829956054688	Les Cayes Airport
MTCH	19.726734	-72.199576	Cap Haitien International Airport
MTF	64.80680084229999	-147.761993408	Metro Field
MTJA	18.241100311279297	-72.51850128173828	Jacmel Airport
MTJE	18.66309928894043	-74.17030334472656	J?®r?®mie Airport
MTPP	18.58	-72.292503	Toussaint Louverture International Airport
MTPX	19.934045	-72.84801	Port-de-Paix Airport
MTRH	15.404218	-86.682687	Trojes Airport
MTU	-13.121899604797363	39.052799224853516	Montepuez Airport
MU-0001	-10.3731002808	56.6097984314	Agalega Island Airstrip
MU-0002	-20.123793	57.681656	Skydive Austral Airstrip
MU00	39.44449996948242	-91.95179748535156	Samuel L. Clemens Memorial Airport
MU01	36.49919891357422	-93.45850372314453	Dogwood Canyon Heliport
MU02	38.80979919433594	-91.10350036621094	C.E.F. Airport
MU03	38.480001	-94.197403	Leo's Angus Ranch Airport
MU04	36.58980178833008	-89.92009735107422	Broadwater Airport
MU05	38.61840057373047	-90.21730041503906	Arch Heliport
MU06	38.6423	-90.230698	V.A. Medical Center Heliport
MU07	38.39469909667969	-94.3102035522461	Angle Bar M Airport
MU08	38.92219924926758	-94.40380096435547	Lee's Summit Heliport
MU09	40.466833	-95.023426	Hester Airport
MU10	37.31060028076172	-89.54060363769531	Southeast Mo Hospital Heliport
MU11	38.220886	-93.0127	Eagle's Landing Airport
MU12	37.138957	-93.217543	Childress Airstrip
MU13	37.059799	-93.600998	Bakers Landing Airport
MU14	38.299363	-91.689781	Pepper Field
MU15	37.555599212646484	-90.30400085449219	Madison Memorial Heliport
MU16	40.000301361083984	-93.78990173339844	Spillman Field
MU17	39.263369	-93.95705	Ray County Memorial Hospital Heliport
MU18	38.78103	-91.16451	Stark Airport
MU19	37.54962	-93.399784	Cherokee Airpark
MU20	38.94559860229492	-93.9646987915039	Robbins Airport
MU21	38.52370071411133	-91.5177001953125	Miller Farm Airport
MU22	37.183101	-93.303201	Ky-3 Heliport
MU23	39.030736	-92.393303	White Cloud Flying Field
MU24	36.57170104980469	-93.03679656982422	Someday Ranch Airport
MU25	37.437801361083984	-91.94930267333984	Piney Bend Airport
MU26	38.773101806640625	-94.56529998779297	Robinson Airport
MU27	37.468101501464844	-93.92939758300781	Woodfield Airpark Inc Airport
MU28	38.540298	-90.441803	Fabick Heliport
MU29	36.77399826049805	-90.43190002441406	Three Rivers Healthcare Hospital Heliport
MU30	38.716381	-90.699275	Progress West Hospital Heliport
MU31	38.625	-90.183403	Fostaire Heliport
MU32	38.951575	-92.447923	Sugar Branch Airport
MU33	40.076331	-92.319374	Harrison Airport
MU34	37.33620071411133	-91.39459991455078	Haven Wood Airport
MU35	40.26750183105469	-94.7865982055664	Tallen Airport
MU36	38.185001373291016	-92.69599914550781	Eagle's Roost Heliport
MU37	38.937767	-92.327978	University Hospitals & Clinics Heliport
MU38	40.1788804	-93.131678	Bogard-Cowgill Airport
MU39	37.22090148925781	-93.13849639892578	Van's Heliport
MU40	39.461307	-92.010508	Lake Village Airport
MU41	36.795199	-93.899517	Ingram Private Airport
MU42	38.7528	-90.787102	Strutman Field
MU44	37.3170013428	-91.9615020752	Texas County Memorial Hospital Heliport
MU45	36.890828	-89.581616	Missouri Delta Heliport
MU46	38.634201	-90.256798	St Louis Children's Hospital Heliport
MU47	39.500301361083984	-92.51629638671875	Nemo Coal County Heliport
MU48	36.648399353027344	-92.22039794921875	Sunburst Ranch Airport
MU49	39.55390167236328	-92.56739807128906	Riley Brancus Ranch Heliport
MU50	39.412498474121094	-92.46209716796875	Riley House Heliport
MU51	38.622798919677734	-90.1865005493164	Clarion Heliport
MU52	38.625099182128906	-90.24259948730469	Cardinal Glennon Heliport
MU53	36.23590087890625	-90.04090118408203	Twin Rivers Regional Medical Center Heliport
MU54	39.7750015259	-93.06739807130002	General John J Pershing Memorial Hospital Heliport
MU55	38.1367	-94.173798	Bauer PGI Airport
MU56	36.708801	-90.268204	Brown Field
MU57	37.518574	-92.816926	Flib Field
MU58	39.06420135498047	-94.52549743652344	Va Medical Center Heliport
MU59	37.225275	-93.290931	Lester E. Cox Medical Center North Heliport
MU60	38.766831	-93.721842	Western Missouri Medical Center Heliport
MU61	38.816645	-94.503593	Research Belton Hospital Heliport
MU62	38.56330108642578	-94.59110260009766	Hilltop Airport
MU63	37.435001373291016	-93.06680297851562	Blumenstetter Airport
MU64	38.565834	-92.182462	Capital Region Medical Center Heliport
MU65	37.769500732421875	-90.4656982421875	Lakeside Airport
MU66	39.017799377441406	-90.81790161132812	Winfield Manor Heliport
MU67	39.012001037597656	-94.510498046875	Dst Heliport
MU68	38.66889953613281	-91.53600311279297	Eu-Wish Airport
MU69	37.86949920654297	-93.6259994506836	Peterman Airport
MU70	36.99509811401367	-93.13880157470703	Skyview Airport
MU71	39.34749984741211	-94.85800170898438	Vandahl Airport
MU72	38.424714	-90.896587	Maune Ultralight Flightpark
MU73	36.926394	-93.289389	Spencer Field
MU75	38.558725	-92.220331	SSM Health St Mary's Heliport
MU76	36.395875	-89.613757	Fisher Delta Research Center Lee Farm Heliport
MU77	39.1292	-92.730698	Aero Britton Airport
MU78	37.847964	-92.188933	Taylor Field
MU79	36.416042	-89.700885	Delta Center Heliport #1
MU84	38.89950180053711	-94.22940063476562	Michael Farm Airport
MU85	38.95500183105469	-94.12740325927734	Thomas Airport
MU86	37.41999816894531	-91.95770263671875	Taus River Ranch Airport
MU87	38.58359909057617	-92.15129852294922	St Mary's Health Center Heliport
MU88	36.858356	-90.399869	Yarbro Field
MU89	38.911999	-91.035698	Woodland Airstrip
MU90	38.957000732421875	-94.37660217285156	Falcon Heliport
MU91	38.120574	-92.681716	Lake Regional Health System Heliport
MU92	40.192068	-92.590595	Northeast Regional Medical Center Heliport
MU93	37.6870002746582	-92.66300201416016	Breech Medical Center Heliport
MU94	37.893236	-93.36212	Galmey Heliport
MU95	38.7981	-90.236198	First Precinct Police Heliport
